1.5, 30, 0.5, 2026-06-02 14:37:22.928504, 2026-06-02 14:37:28.979198, 2026-06-02 14:37:33.981448
12.5, 30, 0.5, 2026-06-02 14:37:39.491495, 2026-06-02 14:37:44.040826, 2026-06-02 14:37:49.043611
2.5, 60, 0.5, 2026-06-02 14:37:54.548140, 2026-06-02 14:38:00.604995, 2026-06-02 14:38:05.605716
0, 0, 0.5, 2026-06-02 14:39:04.447465, 2026-06-02 14:39:07.403534, 2026-06-02 14:39:12.407550
14, 0, 0.5, 2026-06-02 14:39:17.971505, 2026-06-02 14:39:22.459904, 2026-06-02 14:39:27.461668
1.5, 30, 0.5, 2026-06-02 14:39:32.989291, 2026-06-02 14:39:39.022812, 2026-06-02 14:39:44.025859
0, 0, 0.5, 2026-06-02 16:13:17.306710, 2026-06-02 16:13:20.310327, 2026-06-02 16:13:25.312942
14, 0, 0.5, 2026-06-02 16:13:30.928576, 2026-06-02 16:13:35.366284, 2026-06-02 16:13:40.368572
1.5, 30, 0.5, 2026-06-02 16:13:45.887369, 2026-06-02 16:13:51.934926, 2026-06-02 16:13:56.935681
12.5, 30, 0.5, 2026-06-02 16:14:02.442598, 2026-06-02 16:14:05.483521, 2026-06-02 16:14:10.485475
2.5, 60, 0.5, 2026-06-02 16:14:15.990723, 2026-06-02 16:14:22.047498, 2026-06-02 16:14:27.048819
0, 0, 0.5, 2026-06-02 16:16:04.190064, 2026-06-02 16:16:06.935300, 2026-06-02 16:16:11.937467
14, 0, 0.5, 2026-06-02 16:16:17.516824, 2026-06-02 16:16:21.990691, 2026-06-02 16:16:26.995290
1.5, 30, 0.5, 2026-06-02 16:16:32.528057, 2026-06-02 16:16:38.555088, 2026-06-02 16:16:43.557396
12.5, 30, 0.5, 2026-06-02 16:16:49.083907, 2026-06-02 16:16:53.614144, 2026-06-02 16:16:58.618551
2.5, 60, 0.5, 2026-06-02 16:17:04.143806, 2026-06-02 16:17:10.179456, 2026-06-02 16:17:15.182522
11.5, 60, 0.5, 2026-06-02 16:17:20.707142, 2026-06-02 16:17:24.736521, 2026-06-02 16:17:29.739651
0, 0, 0.5, 2026-06-02 16:17:35.265797, 2026-06-02 16:17:43.308311, 2026-06-02 16:17:48.309806
14, 0, 0.5, 2026-06-02 16:17:53.846176, 2026-06-02 16:17:58.362953, 2026-06-02 16:18:03.365942
1.5, 30, 0.5, 2026-06-02 16:18:08.893914, 2026-06-02 16:18:14.931588, 2026-06-02 16:18:19.935878
12.5, 30, 0.5, 2026-06-02 16:18:25.464365, 2026-06-02 16:18:29.989765, 2026-06-02 16:18:34.992625
2.5, 60, 0.5, 2026-06-02 16:18:40.522064, 2026-06-02 16:18:46.552898, 2026-06-02 16:18:51.554684
0, 0, 0.5, 2026-06-02 16:20:28.652838, 2026-06-02 16:20:30.625998, 2026-06-02 16:20:35.629600
14, 0, 0.5, 2026-06-02 16:20:41.197400, 2026-06-02 16:20:44.180920, 2026-06-02 16:20:49.183672
1.5, 30, 0.5, 2026-06-02 16:20:54.689317, 2026-06-02 16:20:59.237784, 2026-06-02 16:21:04.238640
12.5, 30, 0.5, 2026-06-02 16:21:09.745887, 2026-06-02 16:21:12.791565, 2026-06-02 16:21:17.792262
0, 0, 0.5, 2026-06-02 16:30:03.271667, 2026-06-02 16:30:06.455383, 2026-06-02 16:30:11.458184
0, -15, 0.5, 2026-06-02 16:30:17.019863, 2026-06-02 16:30:21.012903, 2026-06-02 16:30:26.014522
15, -1, 0.5, 2026-06-02 16:30:31.545927, 2026-06-02 16:30:36.573043, 2026-06-02 16:30:41.574982
15, -14, 0.5, 2026-06-02 16:30:47.107977, 2026-06-02 16:30:53.135321, 2026-06-02 16:30:58.138021
25, -2, 0.5, 2026-06-02 16:31:03.670245, 2026-06-02 16:31:10.204807, 2026-06-02 16:31:15.205841
25, -13, 0.5, 2026-06-02 16:31:20.742048, 2026-06-02 16:31:27.772003, 2026-06-02 16:31:32.774505
0, 0, 0.5, 2026-06-02 16:31:38.312720, 2026-06-02 16:31:44.334584, 2026-06-02 16:31:49.338391
0, -15, 0.5, 2026-06-02 16:31:54.866875, 2026-06-02 16:31:58.891368, 2026-06-02 16:32:03.894518
15, -1, 0.5, 2026-06-02 16:32:09.400339, 2026-06-02 16:32:14.452748, 2026-06-02 16:32:19.453884
15, -14, 0.5, 2026-06-02 16:32:24.960373, 2026-06-02 16:32:31.016549, 2026-06-02 16:32:36.019106
25, -2, 0.5, 2026-06-02 16:32:41.523933, 2026-06-02 16:32:48.082332, 2026-06-02 16:32:53.085839
25, -13, 0.5, 2026-06-02 16:32:58.592662, 2026-06-02 16:33:05.151430, 2026-06-02 16:33:10.153006
0, 0, 0.5, 2026-06-02 16:33:15.658296, 2026-06-02 16:33:21.716283, 2026-06-02 16:33:26.718291
0, -15, 0.5, 2026-06-02 16:33:32.223632, 2026-06-02 16:33:36.270755, 2026-06-02 16:33:41.274978
