target_x_mm,target_y_mm,target_force_N,actual_x_mm,actual_y_mm,position_time_s,actual_force_N,force_time_s,eit_0,eit_1,eit_2,eit_3,eit_4,eit_5,eit_6,eit_7,eit_8,eit_9,eit_10,eit_11,eit_12,eit_13,eit_14,eit_15,eit_16,eit_17,eit_18,eit_19,eit_20,eit_21,eit_22,eit_23,eit_24,eit_25,eit_26,eit_27,eit_28,eit_29,eit_30,eit_31,eit_32,eit_33,eit_34,eit_35,eit_36,eit_37,eit_38,eit_39,eit_40,eit_41,eit_42,eit_43,eit_44,eit_45,eit_46,eit_47,eit_48,eit_49,eit_50,eit_51,eit_52,eit_53,eit_54,eit_55,eit_56,eit_57,eit_58,eit_59,eit_60,eit_61,eit_62,eit_63,eit_64,eit_65,eit_66,eit_67,eit_68,eit_69,eit_70,eit_71,eit_72,eit_73,eit_74,eit_75,eit_76,eit_77,eit_78,eit_79,eit_80,eit_81,eit_82,eit_83,eit_84,eit_85,eit_86,eit_87,eit_88,eit_89,eit_90,eit_91,eit_92,eit_93,eit_94,eit_95,eit_96,eit_97,eit_98,eit_99,eit_100,eit_101,eit_102,eit_103,eit_104,eit_105,eit_106,eit_107,eit_108,eit_109,eit_110,eit_111,eit_112,eit_113,eit_114,eit_115,eit_116,eit_117,eit_118,eit_119,eit_120,eit_121,eit_122,eit_123,eit_124,eit_125,eit_126,eit_127,eit_128,eit_129,eit_130,eit_131,eit_132,eit_133,eit_134,eit_135,eit_136,eit_137,eit_138,eit_139,eit_140,eit_141,eit_142,eit_143,eit_144,eit_145,eit_146,eit_147,eit_148,eit_149,eit_150,eit_151,eit_152,eit_153,eit_154,eit_155,eit_156,eit_157,eit_158,eit_159,eit_160,eit_161,eit_162,eit_163,eit_164,eit_165,eit_166,eit_167,eit_168,eit_169,eit_170,eit_171,eit_172,eit_173,eit_174,eit_175,eit_176,eit_177,eit_178,eit_179,eit_180,eit_181,eit_182,eit_183,eit_184,eit_185,eit_186,eit_187,eit_188,eit_189,eit_190,eit_191,eit_192,eit_193,eit_194,eit_195,eit_196,eit_197,eit_198,eit_199,eit_200,eit_201,eit_202,eit_203,eit_204,eit_205,eit_206,eit_207,eit_time_s
,,,,,0.2659417029999531,,,0.036610000000,0.022000000000,0.012830000000,0.010080000000,0.000221400000,0.004754000000,0.005111000000,0.005209000000,0.006358000000,0.007471000000,0.007302000000,0.007108000000,0.007935000000,0.023110000000,0.014010000000,0.010720000000,0.000577100000,0.004666000000,0.004996000000,0.005329000000,0.006194000000,0.007400000000,0.007063000000,0.006856000000,0.007872000000,0.015270000000,0.019980000000,0.016700000000,0.000845000000,0.004416000000,0.004817000000,0.005052000000,0.006255000000,0.007226000000,0.007019000000,0.006892000000,0.007807000000,0.015130000000,0.036490000000,0.024530000000,0.008029000000,0.003099000000,0.003370000000,0.004056000000,0.005693000000,0.007355000000,0.006525000000,0.006439000000,0.006894000000,0.000579800000,0.022020000000,0.023160000000,0.008628000000,0.002153000000,0.002943000000,0.003557000000,0.005652000000,0.007040000000,0.006308000000,0.006269000000,0.006687000000,0.000741800000,0.012850000000,0.013950000000,0.020010000000,0.000412600000,0.001441000000,0.002401000000,0.004147000000,0.006341000000,0.005963000000,0.006018000000,0.006284000000,0.003346000000,0.010020000000,0.010710000000,0.016680000000,0.024390000000,0.018710000000,0.017600000000,0.003103000000,0.005492000000,0.006515000000,0.006522000000,0.007149000000,0.002098000000,0.000262800000,0.000564000000,0.000888800000,0.008110000000,0.008703000000,0.030740000000,0.011400000000,0.001568000000,0.000389900000,0.000776800000,0.001327000000,0.005955000000,0.004717000000,0.004662000000,0.004473000000,0.003084000000,0.002168000000,0.000487200000,0.012520000000,0.002862000000,0.000259600000,0.000535300000,0.001062000000,0.006057000000,0.005031000000,0.004988000000,0.004864000000,0.003378000000,0.002961000000,0.001483000000,0.018780000000,0.003075000000,0.000291700000,0.000570000000,0.001026000000,0.006170000000,0.005416000000,0.005179000000,0.005231000000,0.004060000000,0.003516000000,0.002434000000,0.017530000000,0.030780000000,0.004277000000,0.003681000000,0.000995100000,0.006430000000,0.006252000000,0.006117000000,0.006231000000,0.005763000000,0.005570000000,0.004081000000,0.003087000000,0.011470000000,0.012520000000,0.015610000000,0.013930000000,0.005720000000,0.007395000000,0.007270000000,0.007293000000,0.007296000000,0.007057000000,0.006285000000,0.005494000000,0.001555000000,0.002844000000,0.003152000000,0.016590000000,0.001531000000,0.007203000000,0.007025000000,0.007086000000,0.006560000000,0.006255000000,0.006049000000,0.006520000000,0.000303000000,0.000254600000,0.000349100000,0.004213000000,0.001744000000,0.007025000000,0.007032000000,0.006824000000,0.006439000000,0.006224000000,0.006012000000,0.006618000000,0.000848300000,0.000510100000,0.000557500000,0.003641000000,0.015560000000,0.007860000000,0.007808000000,0.007764000000,0.006829000000,0.006647000000,0.006240000000,0.007163000000,0.001289000000,0.001063000000,0.001036000000,0.000992300000,0.013790000000,0.016610000000,0.015440000000,0.015220000000,0.000669600000,0.000796900000,0.003257000000,0.002259000000,0.005973000000,0.006170000000,0.006259000000,0.006467000000,0.005732000000,0.001545000000,0.001645000000,0.2659417029999531
0,0,1,70.0,28.0,24.833655793999696,1.0029,28.027699920000032,0.031715000000,0.025341000000,0.016139000000,0.012228000000,0.001709200000,0.004022900000,0.004358600000,0.004694400000,0.005660600000,0.007006100000,0.007079600000,0.006890600000,0.010343000000,0.028064000000,0.018899000000,0.013627000000,0.003168600000,0.003756100000,0.004054100000,0.004424500000,0.005422600000,0.006815000000,0.006762100000,0.006604100000,0.010321000000,0.007029400000,0.024604000000,0.019380000000,0.003478400000,0.003540900000,0.004046300000,0.004307800000,0.005498300000,0.006789300000,0.006721800000,0.006550000000,0.010232000000,0.006928000000,0.031754000000,0.022964000000,0.006790400000,0.003150000000,0.003621900000,0.003952200000,0.005492400000,0.006979700000,0.006462800000,0.006335000000,0.008135000000,0.002558100000,0.025267000000,0.028057000000,0.007462900000,0.002254400000,0.003075000000,0.003574200000,0.005370900000,0.006677900000,0.006156800000,0.006166700000,0.008007100000,0.002673900000,0.016155000000,0.018892000000,0.024634000000,0.000860220000,0.001840400000,0.002506800000,0.004150600000,0.006295500000,0.005905400000,0.005912700000,0.006100000000,0.000747880000,0.012166000000,0.013567000000,0.019339000000,0.022903000000,0.018353000000,0.017413000000,0.002991800000,0.005332100000,0.006388500000,0.006466100000,0.007199800000,0.000424100000,0.001757500000,0.003203700000,0.003518700000,0.006849600000,0.007484900000,0.031364000000,0.012286000000,0.001718500000,0.000664710000,0.000940940000,0.000561900000,0.003582500000,0.004006000000,0.003716400000,0.003584000000,0.003133200000,0.002229100000,0.000907660000,0.013105000000,0.002561800000,0.000280894000,0.000748660000,0.000483950000,0.003679300000,0.004346600000,0.004119200000,0.004080300000,0.003537700000,0.003026800000,0.001827400000,0.018415000000,0.002783000000,0.000294300000,0.000727460000,0.000655780000,0.003807900000,0.004577200000,0.004397700000,0.004333800000,0.004063500000,0.003568200000,0.002574400000,0.017491000000,0.031340000000,0.003933600000,0.003399100000,0.002285900000,0.004088600000,0.005667700000,0.005408000000,0.005494700000,0.005435500000,0.005314700000,0.004158800000,0.002932400000,0.012322000000,0.013173000000,0.015072000000,0.014942000000,0.003721900000,0.007020200000,0.006820100000,0.006692500000,0.007000900000,0.006642500000,0.006260800000,0.005318500000,0.001713100000,0.002602300000,0.002799500000,0.016611000000,0.001239000000,0.007077300000,0.006785200000,0.006768000000,0.006483100000,0.006104200000,0.005879700000,0.006362700000,0.000511140000,0.000283720000,0.000277790000,0.003967300000,0.001258500000,0.006824900000,0.006596500000,0.006543700000,0.006309600000,0.006090100000,0.005868400000,0.006482500000,0.000982500000,0.000719080000,0.000712600000,0.003441000000,0.015092000000,0.010305000000,0.010246000000,0.010288000000,0.008105800000,0.007957900000,0.006173000000,0.007094600000,0.000464430000,0.000468880000,0.000579720000,0.002150300000,0.014958000000,0.016573000000,0.006952800000,0.007028600000,0.002602800000,0.002641400000,0.000751970000,0.000509710000,0.003535200000,0.003648100000,0.003801200000,0.004105500000,0.003758300000,0.001174100000,0.001238500000,31.135534084000028
25,13,1,95.0,41.0,34.589299328999914,1.0808,42.10151164099989,0.033579000000,0.025865000000,0.016453000000,0.011335000000,0.000968210000,0.004146400000,0.004161600000,0.004239900000,0.006006600000,0.007319900000,0.006869200000,0.006724400000,0.007552100000,0.028620000000,0.019347000000,0.012537000000,0.002086900000,0.003986600000,0.003909400000,0.004126600000,0.005874300000,0.007213700000,0.006715600000,0.006601400000,0.007406500000,0.011886000000,0.024795000000,0.018047000000,0.002403500000,0.003795900000,0.003805900000,0.004072000000,0.005894300000,0.007106600000,0.006647900000,0.006568200000,0.007290400000,0.011816000000,0.033507000000,0.021970000000,0.006041200000,0.003067100000,0.003198600000,0.003568600000,0.005663800000,0.007251100000,0.006361500000,0.006332900000,0.006774000000,0.004157200000,0.025762000000,0.028574000000,0.006679700000,0.002179200000,0.002750100000,0.003125000000,0.005614700000,0.006976000000,0.006228500000,0.006120400000,0.006643100000,0.004285600000,0.016556000000,0.019301000000,0.024911000000,0.000324650000,0.000973840000,0.001679600000,0.003819800000,0.006115900000,0.005823600000,0.005840600000,0.006112900000,0.002388400000,0.011270000000,0.012493000000,0.018022000000,0.021972000000,0.016659000000,0.015728000000,0.003378000000,0.005729700000,0.006649000000,0.006675200000,0.007148400000,0.001138790000,0.000972590000,0.002091000000,0.002466100000,0.006090200000,0.006676200000,0.027997000000,0.011380000000,0.001093620000,0.000727850000,0.001045390000,0.001563700000,0.005547700000,0.004118500000,0.004015300000,0.003799700000,0.003132100000,0.002248500000,0.000358400000,0.011557000000,0.001655800000,0.000771990000,0.001028020000,0.001593900000,0.005243300000,0.004099900000,0.003903300000,0.003764600000,0.003149500000,0.002711400000,0.000996960000,0.016635000000,0.001656600000,0.000922630000,0.001208820000,0.001659100000,0.005436400000,0.004242700000,0.004135400000,0.004038900000,0.003545600000,0.003118500000,0.001798600000,0.015678000000,0.028025000000,0.004146100000,0.003642000000,0.000942340000,0.006334700000,0.006028500000,0.005783300000,0.005898300000,0.005660700000,0.005498600000,0.003813000000,0.003392100000,0.011381000000,0.011650000000,0.015440000000,0.013723000000,0.005865900000,0.007298200000,0.007225400000,0.007157200000,0.007236600000,0.006859400000,0.006092100000,0.005669200000,0.001076700000,0.001673100000,0.001734600000,0.016087000000,0.001515500000,0.006907900000,0.006671200000,0.006711600000,0.006502300000,0.006125700000,0.005856400000,0.006615000000,0.000702840000,0.000794570000,0.000859700000,0.004126800000,0.001649100000,0.006751000000,0.006576200000,0.006605600000,0.006338500000,0.006181000000,0.005830300000,0.006614900000,0.001069910000,0.001028270000,0.001113070000,0.003711200000,0.015343000000,0.007614400000,0.007333600000,0.007265300000,0.006837600000,0.006577600000,0.006121600000,0.007154500000,0.001506400000,0.001538500000,0.001670400000,0.000921890000,0.013675000000,0.016090000000,0.011993000000,0.011799000000,0.004182600000,0.004342500000,0.002302700000,0.001142540000,0.005488700000,0.005086200000,0.005332100000,0.006347100000,0.005869400000,0.001532900000,0.001673200000,45.24952301899975
0,0,1,70.0,28.0,48.792696205000084,1.106,52.136378884999885,0.032587000000,0.025446000000,0.016216000000,0.011415000000,0.000819200000,0.004216600000,0.004499000000,0.004765800000,0.005698000000,0.006944100000,0.007107900000,0.006898700000,0.010776000000,0.028154000000,0.018861000000,0.012601000000,0.001988400000,0.003961800000,0.004286200000,0.004550200000,0.005453800000,0.006722200000,0.006773100000,0.006601500000,0.010778000000,0.007281700000,0.024575000000,0.018288000000,0.002248400000,0.003753600000,0.004163700000,0.004469800000,0.005542800000,0.006691400000,0.006694300000,0.006533500000,0.010694000000,0.007113600000,0.032555000000,0.022110000000,0.005689800000,0.003397500000,0.003756000000,0.004249200000,0.005593000000,0.007025100000,0.006385800000,0.006212100000,0.008190900000,0.002509800000,0.025358000000,0.028065000000,0.006422900000,0.002468900000,0.003209600000,0.003730100000,0.005456400000,0.006751800000,0.006095200000,0.006061900000,0.008094500000,0.002613900000,0.016150000000,0.018877000000,0.024584000000,0.000579440000,0.001598600000,0.002417700000,0.003967600000,0.006241400000,0.005812700000,0.005861800000,0.005624200000,0.001549000000,0.011341000000,0.012654000000,0.018308000000,0.022046000000,0.018955000000,0.018045000000,0.002700200000,0.005280200000,0.006206200000,0.006366000000,0.006663800000,0.000858440000,0.000748190000,0.001856600000,0.002273500000,0.005813400000,0.006335500000,0.031896000000,0.012235000000,0.001386500000,0.000399510000,0.000836920000,0.000539550000,0.003659400000,0.004209100000,0.003945600000,0.003781300000,0.003350900000,0.002474500000,0.000607070000,0.013178000000,0.002714600000,0.000338103000,0.000555850000,0.000809720000,0.003739400000,0.004491900000,0.004294200000,0.004233300000,0.003702200000,0.003214900000,0.001555000000,0.018865000000,0.002902200000,0.000311294000,0.000754670000,0.000804520000,0.003934800000,0.004692900000,0.004529400000,0.004536000000,0.004250600000,0.003587000000,0.002398700000,0.018073000000,0.031949000000,0.003955000000,0.003481000000,0.002353500000,0.004055400000,0.005712700000,0.005399700000,0.005498400000,0.005520800000,0.005387100000,0.003897600000,0.002694200000,0.012259000000,0.013228000000,0.015155000000,0.015254000000,0.003654200000,0.006917700000,0.006781400000,0.006742700000,0.007079500000,0.006687800000,0.006252900000,0.005292900000,0.001420800000,0.002768100000,0.002900700000,0.016610000000,0.001229300000,0.007032500000,0.006760600000,0.006745000000,0.006427200000,0.006176200000,0.005811400000,0.006239100000,0.000445370000,0.000318821000,0.000271409000,0.003942000000,0.001248800000,0.006869600000,0.006583400000,0.006535700000,0.006258400000,0.006071900000,0.005803800000,0.006376300000,0.000863290000,0.000550640000,0.000617360000,0.003372400000,0.015145000000,0.010775000000,0.010791000000,0.010719000000,0.008224100000,0.008027100000,0.005674600000,0.006655800000,0.000527300000,0.000731510000,0.000785710000,0.002286600000,0.015116000000,0.016624000000,0.007319400000,0.007266800000,0.002556800000,0.002544700000,0.001420100000,0.000850250000,0.003767900000,0.003786500000,0.003847600000,0.004053800000,0.003585000000,0.001166300000,0.001310100000,55.1731163139998
25,13,1,95.0,41.0,58.62616004799975,1.0034,66.18659279099984,0.033679000000,0.025308000000,0.015976000000,0.011054000000,0.000708090000,0.004118600000,0.004073600000,0.004261000000,0.006006400000,0.007216700000,0.006777400000,0.006668100000,0.007529500000,0.027895000000,0.018616000000,0.012190000000,0.001820400000,0.003970700000,0.003886200000,0.004117500000,0.005782700000,0.007078500000,0.006619300000,0.006463500000,0.007348600000,0.012215000000,0.024336000000,0.017795000000,0.002157800000,0.003764200000,0.003810700000,0.004063000000,0.005806000000,0.007083000000,0.006567000000,0.006444600000,0.007264600000,0.012142000000,0.033686000000,0.022191000000,0.006138600000,0.003077800000,0.003107900000,0.003505700000,0.005579600000,0.007159500000,0.006397900000,0.006294300000,0.006759100000,0.003753600000,0.025281000000,0.027868000000,0.006745400000,0.002198300000,0.002664000000,0.003077100000,0.005499300000,0.006757700000,0.006109000000,0.006027300000,0.006563200000,0.003836400000,0.015990000000,0.018632000000,0.024335000000,0.000309240000,0.000941290000,0.001766100000,0.003799000000,0.006102100000,0.005780800000,0.005865800000,0.006119500000,0.002579000000,0.011037000000,0.012195000000,0.017862000000,0.022208000000,0.016629000000,0.015627000000,0.003333500000,0.005686500000,0.006524400000,0.006568100000,0.007067600000,0.001297400000,0.000732920000,0.001857800000,0.002180000000,0.006188200000,0.006696700000,0.027842000000,0.011252000000,0.000990700000,0.000713780000,0.001116830000,0.001531000000,0.005532100000,0.004179800000,0.003972700000,0.003782300000,0.003088400000,0.002133100000,0.000271410000,0.011452000000,0.001608100000,0.000669380000,0.001071030000,0.001487400000,0.005156400000,0.004076600000,0.003965500000,0.003834100000,0.003177500000,0.002687500000,0.000936570000,0.016666000000,0.001728600000,0.000684190000,0.001170700000,0.001527600000,0.005356300000,0.004277800000,0.004135700000,0.004041500000,0.003456600000,0.003095400000,0.001814200000,0.015603000000,0.027910000000,0.004010100000,0.003478500000,0.000922080000,0.006293100000,0.005964900000,0.005740700000,0.005796700000,0.005631200000,0.005401300000,0.003769200000,0.003272600000,0.011150000000,0.011463000000,0.015206000000,0.013633000000,0.005756900000,0.007222800000,0.007119100000,0.007103000000,0.007156800000,0.006737300000,0.006057700000,0.005683700000,0.000987520000,0.001720600000,0.001782600000,0.015897000000,0.001535900000,0.006824400000,0.006637000000,0.006550300000,0.006386200000,0.006109100000,0.005829900000,0.006489300000,0.000728780000,0.000690080000,0.000800530000,0.003997400000,0.001694700000,0.006638600000,0.006530100000,0.006408200000,0.006224600000,0.006052400000,0.005843600000,0.006579100000,0.001188700000,0.001060090000,0.001177930000,0.003536600000,0.015143000000,0.007549100000,0.007353000000,0.007287100000,0.006766000000,0.006502500000,0.006104900000,0.007007400000,0.001475100000,0.001506000000,0.001643700000,0.000875140000,0.013569000000,0.015966000000,0.012324000000,0.012188000000,0.003829700000,0.003886900000,0.002534200000,0.001285200000,0.005515300000,0.005135800000,0.005344700000,0.006209200000,0.005796000000,0.001562000000,0.001721600000,69.28776390699977
0,0,1,70.0,28.0,72.82170394800005,1.1498,76.2165963829998,0.034619000000,0.023193000000,0.013972000000,0.010556000000,0.000373300000,0.004231100000,0.004533200000,0.004757500000,0.005656400000,0.006822500000,0.007045100000,0.006885200000,0.011320000000,0.024741000000,0.015468000000,0.011382000000,0.000759150000,0.004055500000,0.004384900000,0.004619600000,0.005337700000,0.006568500000,0.006802200000,0.006605000000,0.011707000000,0.008497700000,0.021049000000,0.017063000000,0.001095570000,0.003913100000,0.004313500000,0.004540200000,0.005495200000,0.006560900000,0.006709100000,0.006646200000,0.011659000000,0.008532300000,0.034846000000,0.023208000000,0.006900300000,0.003217100000,0.003595900000,0.004048800000,0.005544600000,0.007175900000,0.006274100000,0.006100800000,0.007314800000,0.000882610000,0.022944000000,0.024414000000,0.007579100000,0.002351400000,0.003055800000,0.003538900000,0.005413900000,0.006783700000,0.006033500000,0.005907000000,0.007066300000,0.000874500000,0.013566000000,0.014997000000,0.020609000000,0.000572630000,0.001504100000,0.002300400000,0.003934700000,0.006237700000,0.005756200000,0.005745400000,0.005245300000,0.002030000000,0.010479000000,0.011190000000,0.016882000000,0.023367000000,0.019047000000,0.018030000000,0.002684700000,0.005318100000,0.006151900000,0.006299200000,0.006265000000,0.001427800000,0.000319488000,0.000601410000,0.000958170000,0.006972100000,0.007609900000,0.031955000000,0.012074000000,0.001358800000,0.000440320000,0.000946300000,0.000628700000,0.003664400000,0.004307900000,0.004119000000,0.003885900000,0.003258200000,0.002277000000,0.000543980000,0.013092000000,0.002658100000,0.000267924000,0.000561050000,0.000772630000,0.003694700000,0.004569700000,0.004431000000,0.004283200000,0.003650800000,0.003072500000,0.001474700000,0.019024000000,0.002669700000,0.000318790000,0.000632830000,0.000797030000,0.003939800000,0.004808100000,0.004626000000,0.004467900000,0.004083200000,0.003548300000,0.002260800000,0.018103000000,0.031877000000,0.003771700000,0.003293800000,0.002245500000,0.003956100000,0.005636500000,0.005437700000,0.005389600000,0.005502900000,0.005411100000,0.003908500000,0.002662500000,0.012171000000,0.013166000000,0.015005000000,0.015084000000,0.003544800000,0.006840700000,0.006667500000,0.006583700000,0.007080100000,0.006804000000,0.006232800000,0.005326500000,0.001356400000,0.002627700000,0.002742400000,0.016607000000,0.001263300000,0.007069700000,0.006885900000,0.006728400000,0.006263800000,0.006014200000,0.005733900000,0.006185400000,0.000509570000,0.000276756000,0.000321370000,0.003763900000,0.001361300000,0.006975600000,0.006587400000,0.006577600000,0.006130100000,0.005916500000,0.005737400000,0.006312000000,0.000916860000,0.000588900000,0.000649890000,0.003293700000,0.014966000000,0.011299000000,0.011771000000,0.011642000000,0.007298300000,0.007216300000,0.005222500000,0.006331700000,0.000548000000,0.000774850000,0.000820810000,0.002279600000,0.015006000000,0.016542000000,0.008670900000,0.008629800000,0.000912930000,0.000946130000,0.001910600000,0.001341750000,0.003679500000,0.003702500000,0.003835700000,0.003950700000,0.003550600000,0.001268000000,0.001344700000,79.21143617899997
25,13,1,95.0,41.0,82.66496360099973,1.0252,90.27674880799987,0.032908000000,0.025713000000,0.016461000000,0.011312000000,0.001053520000,0.004058600000,0.004011300000,0.004124100000,0.005894600000,0.007170300000,0.006772600000,0.006593200000,0.007415400000,0.028390000000,0.019189000000,0.012502000000,0.002161400000,0.003823400000,0.003803300000,0.003998000000,0.005675300000,0.007053400000,0.006617800000,0.006467000000,0.007222600000,0.011492000000,0.024870000000,0.018207000000,0.002511200000,0.003702300000,0.003732400000,0.003993900000,0.005724500000,0.007070800000,0.006576000000,0.006458300000,0.007206800000,0.011433000000,0.032975000000,0.021856000000,0.005878500000,0.003052500000,0.003119300000,0.003520500000,0.005605900000,0.007123800000,0.006369400000,0.006242600000,0.006730100000,0.004315200000,0.025776000000,0.028402000000,0.006408000000,0.002259500000,0.002673400000,0.003081700000,0.005422700000,0.006732800000,0.006116700000,0.006062700000,0.006554600000,0.004410200000,0.016495000000,0.019230000000,0.024845000000,0.000294605000,0.000922800000,0.001743900000,0.003730400000,0.006090500000,0.005801400000,0.005855800000,0.006031400000,0.002199400000,0.011324000000,0.012577000000,0.018230000000,0.021786000000,0.016641000000,0.015550000000,0.003385200000,0.005700200000,0.006528300000,0.006641500000,0.007011200000,0.000906390000,0.001041550000,0.002247700000,0.002510500000,0.005879100000,0.006424100000,0.027555000000,0.011057000000,0.000986130000,0.000756660000,0.001125920000,0.001551400000,0.005446900000,0.004020700000,0.003863700000,0.003676700000,0.003065200000,0.002186700000,0.000311920000,0.011222000000,0.001631400000,0.000749120000,0.000998230000,0.001596700000,0.005050500000,0.003947100000,0.003857600000,0.003739400000,0.003152400000,0.002723100000,0.000968480000,0.016565000000,0.001720100000,0.000815810000,0.001078170000,0.001616000000,0.005290800000,0.004181600000,0.004022900000,0.003988900000,0.003509100000,0.003061400000,0.001731900000,0.015482000000,0.027631000000,0.004015700000,0.003469400000,0.000886270000,0.006297900000,0.005880800000,0.005654900000,0.005740200000,0.005579700000,0.005411300000,0.003758800000,0.003380800000,0.011077000000,0.011272000000,0.015182000000,0.013670000000,0.005733400000,0.007159200000,0.007052200000,0.007022000000,0.007111700000,0.006743000000,0.006061100000,0.005692600000,0.001017930000,0.001658600000,0.001708400000,0.015774000000,0.001539200000,0.006760900000,0.006662600000,0.006537700000,0.006350200000,0.006087900000,0.005823300000,0.006501800000,0.000771380000,0.000719450000,0.000790150000,0.003983400000,0.001720300000,0.006649400000,0.006444000000,0.006479000000,0.006271100000,0.006022400000,0.005791800000,0.006555200000,0.001143400000,0.001061350000,0.001114260000,0.003463000000,0.015083000000,0.007355100000,0.007263500000,0.007241200000,0.006744400000,0.006530300000,0.006032700000,0.007060700000,0.001614400000,0.001563700000,0.001612300000,0.000848580000,0.013524000000,0.015797000000,0.011577000000,0.011471000000,0.004218100000,0.004254100000,0.002232200000,0.000950200000,0.005477500000,0.005047400000,0.005232300000,0.006202000000,0.005777600000,0.001612400000,0.001690600000,93.32502357899966
0,0,1,70.0,28.0,96.85855171699995,1.1791,100.31143444999998,0.033833000000,0.023787000000,0.014530000000,0.010994000000,0.000353960000,0.004223900000,0.004525500000,0.004738800000,0.005632400000,0.006754500000,0.007066700000,0.006791900000,0.010922000000,0.025357000000,0.016151000000,0.011823000000,0.001234900000,0.003985500000,0.004298800000,0.004567300000,0.005344000000,0.006555100000,0.006723600000,0.006573800000,0.011325000000,0.008048000000,0.021801000000,0.017499000000,0.001620800000,0.003861800000,0.004280100000,0.004531700000,0.005434800000,0.006535600000,0.006702400000,0.006523300000,0.011260000000,0.007956300000,0.033906000000,0.022681000000,0.006397000000,0.003228700000,0.003637000000,0.004143800000,0.005469800000,0.007027100000,0.006246600000,0.006138900000,0.007713700000,0.001358100000,0.023861000000,0.025460000000,0.007017600000,0.002389300000,0.003146200000,0.003538900000,0.005378600000,0.006644700000,0.005967800000,0.005989900000,0.007555300000,0.001418100000,0.014496000000,0.016142000000,0.021796000000,0.000564640000,0.001495900000,0.002318400000,0.003968200000,0.006212600000,0.005698100000,0.005719100000,0.005427400000,0.001671000000,0.010932000000,0.011856000000,0.017475000000,0.022697000000,0.019229000000,0.018220000000,0.002670500000,0.005222900000,0.006162800000,0.006305200000,0.006472200000,0.001142440000,0.000363280000,0.001223500000,0.001613200000,0.006395800000,0.007028700000,0.032077000000,0.012101000000,0.001262500000,0.000453190000,0.000924860000,0.000567590000,0.003648500000,0.004292400000,0.004061600000,0.003831600000,0.003217100000,0.002348700000,0.000612610000,0.013103000000,0.002606500000,0.000243149000,0.000615520000,0.000708310000,0.003675000000,0.004603600000,0.004387100000,0.004172900000,0.003676600000,0.003123700000,0.001463000000,0.019200000000,0.002716100000,0.000262490000,0.000661010000,0.000769560000,0.003773000000,0.004708400000,0.004604000000,0.004461900000,0.004090800000,0.003540100000,0.002334200000,0.018256000000,0.032080000000,0.003725600000,0.003202800000,0.002254100000,0.003946600000,0.005644200000,0.005266000000,0.005428700000,0.005506700000,0.005298700000,0.003924600000,0.002639500000,0.012165000000,0.013126000000,0.014877000000,0.015101000000,0.003517700000,0.006711900000,0.006568500000,0.006546500000,0.007073100000,0.006677800000,0.006198300000,0.005270700000,0.001306000000,0.002596900000,0.002821500000,0.016393000000,0.001232400000,0.007008400000,0.006712200000,0.006732800000,0.006284600000,0.006042300000,0.005694500000,0.006134800000,0.000405950000,0.000269845000,0.000252479000,0.003752500000,0.001311700000,0.006794000000,0.006533100000,0.006523100000,0.006140700000,0.005932400000,0.005693300000,0.006282300000,0.000993930000,0.000686810000,0.000718320000,0.003220500000,0.014899000000,0.010968000000,0.011349000000,0.011253000000,0.007727000000,0.007512100000,0.005410400000,0.006518000000,0.000551200000,0.000744600000,0.000783810000,0.002221800000,0.014972000000,0.016451000000,0.008100300000,0.007974400000,0.001321600000,0.001433800000,0.001628300000,0.001200700000,0.003654400000,0.003655000000,0.003801900000,0.003895100000,0.003489200000,0.001254400000,0.001370400000,103.47010946299997
