x_mm,y_mm,target_force_N,actual_force_N,printer_start_utc,printer_start_epoch,printer_mid_utc,printer_mid_epoch,printer_end_utc,printer_end_epoch,eit_capture_utc,eit_capture_epoch,eit_sample_monotonic,eit_clipping,eit_channel_0,eit_channel_1,eit_channel_2,eit_channel_3,eit_channel_4,eit_channel_5,eit_channel_6,eit_channel_7,eit_channel_8,eit_channel_9,eit_channel_10,eit_channel_11,eit_channel_12,eit_channel_13,eit_channel_14,eit_channel_15,eit_channel_16,eit_channel_17,eit_channel_18,eit_channel_19,eit_channel_20,eit_channel_21,eit_channel_22,eit_channel_23,eit_channel_24,eit_channel_25,eit_channel_26,eit_channel_27,eit_channel_28,eit_channel_29,eit_channel_30,eit_channel_31,eit_channel_32,eit_channel_33,eit_channel_34,eit_channel_35,eit_channel_36,eit_channel_37,eit_channel_38,eit_channel_39,eit_channel_40,eit_channel_41,eit_channel_42,eit_channel_43,eit_channel_44,eit_channel_45,eit_channel_46,eit_channel_47,eit_channel_48,eit_channel_49,eit_channel_50,eit_channel_51,eit_channel_52,eit_channel_53,eit_channel_54,eit_channel_55,eit_channel_56,eit_channel_57,eit_channel_58,eit_channel_59,eit_channel_60,eit_channel_61,eit_channel_62,eit_channel_63,eit_channel_64,eit_channel_65,eit_channel_66,eit_channel_67,eit_channel_68,eit_channel_69,eit_channel_70,eit_channel_71,eit_channel_72,eit_channel_73,eit_channel_74,eit_channel_75,eit_channel_76,eit_channel_77,eit_channel_78,eit_channel_79,eit_channel_80,eit_channel_81,eit_channel_82,eit_channel_83,eit_channel_84,eit_channel_85,eit_channel_86,eit_channel_87,eit_channel_88,eit_channel_89,eit_channel_90,eit_channel_91,eit_channel_92,eit_channel_93,eit_channel_94,eit_channel_95,eit_channel_96,eit_channel_97,eit_channel_98,eit_channel_99,eit_channel_100,eit_channel_101,eit_channel_102,eit_channel_103,eit_channel_104,eit_channel_105,eit_channel_106,eit_channel_107,eit_channel_108,eit_channel_109,eit_channel_110,eit_channel_111,eit_channel_112,eit_channel_113,eit_channel_114,eit_channel_115,eit_channel_116,eit_channel_117,eit_channel_118,eit_channel_119,eit_channel_120,eit_channel_121,eit_channel_122,eit_channel_123,eit_channel_124,eit_channel_125,eit_channel_126,eit_channel_127,eit_channel_128,eit_channel_129,eit_channel_130,eit_channel_131,eit_channel_132,eit_channel_133,eit_channel_134,eit_channel_135,eit_channel_136,eit_channel_137,eit_channel_138,eit_channel_139,eit_channel_140,eit_channel_141,eit_channel_142,eit_channel_143,eit_channel_144,eit_channel_145,eit_channel_146,eit_channel_147,eit_channel_148,eit_channel_149,eit_channel_150,eit_channel_151,eit_channel_152,eit_channel_153,eit_channel_154,eit_channel_155,eit_channel_156,eit_channel_157,eit_channel_158,eit_channel_159,eit_channel_160,eit_channel_161,eit_channel_162,eit_channel_163,eit_channel_164,eit_channel_165,eit_channel_166,eit_channel_167,eit_channel_168,eit_channel_169,eit_channel_170,eit_channel_171,eit_channel_172,eit_channel_173,eit_channel_174,eit_channel_175,eit_channel_176,eit_channel_177,eit_channel_178,eit_channel_179,eit_channel_180,eit_channel_181,eit_channel_182,eit_channel_183,eit_channel_184,eit_channel_185,eit_channel_186,eit_channel_187,eit_channel_188,eit_channel_189,eit_channel_190,eit_channel_191
15,1,3,3.0769,2026-06-03T13:59:22.570536,1780491562.570536,2026-06-03T13:59:39.172607,1780491579.172607,2026-06-03T13:59:44.175316,1780491584.175316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,3,3.1976,2026-06-03T13:59:49.680321,1780491589.680321,2026-06-03T14:00:04.769724,1780491604.769724,2026-06-03T14:00:09.774960,1780491609.77496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,2.217,2026-06-03T14:01:16.439486,1780491676.439486,2026-06-03T14:01:27.614413,1780491687.614413,2026-06-03T14:01:32.617441,1780491692.617441,2026-06-03T14:01:33.157231,1780491693.1572316,5636.218,False,0.015830000000,0.015860000000,0.002637000000,0.002629000000,0.004825000000,0.003344000000,0.009387000000,0.010100000000,0.004758000000,0.004805000000,0.004203000000,0.004593000000,0.018800000000,0.019450000000,0.010360000000,0.011160000000,0.018470000000,0.017980000000,0.002186000000,0.002084000000,0.000458700000,0.000688500000,0.000633700000,0.001625000000,0.005231000000,0.005586000000,0.000146300000,0.001580000000,0.008245000000,0.008239000000,0.007418000000,0.006047000000,0.004577000000,0.005500000000,0.018680000000,0.016690000000,0.017090000000,0.017890000000,0.000194100000,0.000200000000,0.001229000000,0.001792000000,0.003250000000,0.002881000000,0.000996900000,0.001055000000,0.019600000000,0.019600000000,0.007717000000,0.008549000000,0.000332800000,0.000223800000,0.004265000000,0.005569000000,0.013320000000,0.014670000000,0.007579000000,0.007455000000,0.008348000000,0.008729000000,0.001568000000,0.001756000000,0.001068000000,0.001427000000,0.001896000000,0.002157000000,0.003278000000,0.005306000000,0.010940000000,0.011020000000,0.015800000000,0.016920000000,0.004862000000,0.004681000000,0.000126600000,0.002037000000,0.013980000000,0.012340000000,0.004531000000,0.004605000000,0.005377000000,0.005627000000,0.009534000000,0.009001000000,0.019500000000,0.019500000000,0.001350000000,0.000241300000,0.004762000000,0.004624000000,0.001116000000,0.001392000000,0.001381000000,0.001128000000,0.001737000000,0.001524000000,0.009823000000,0.009964000000,0.005049000000,0.004708000000,0.004292000000,0.004597000000,0.015650000000,0.015990000000,0.002476000000,0.002588000000,0.004468000000,0.003354000000,0.001806000000,0.002161000000,0.000491500000,0.000657000000,0.000450700000,0.001350000000,0.018950000000,0.019020000000,0.010250000000,0.011110000000,0.018110000000,0.017920000000,0.007028000000,0.005831000000,0.004526000000,0.005227000000,0.018620000000,0.017070000000,0.005283000000,0.005551000000,0.000240100000,0.001427000000,0.008183000000,0.008513000000,0.003173000000,0.003279000000,0.001087000000,0.001022000000,0.019410000000,0.019390000000,0.017260000000,0.017580000000,0.000425200000,0.000143900000,0.001400000000,0.001571000000,0.013710000000,0.014660000000,0.007482000000,0.006919000000,0.008674000000,0.008852000000,0.007544000000,0.008925000000,0.000159300000,0.000390200000,0.003804000000,0.005880000000,0.003142000000,0.005276000000,0.010920000000,0.010830000000,0.015820000000,0.016510000000,0.001574000000,0.001630000000,0.000933600000,0.001052000000,0.001737000000,0.002313000000,0.004564000000,0.004422000000,0.005323000000,0.005528000000,0.009327000000,0.009345000000,0.005094000000,0.004649000000,0.000341200000,0.001827000000,0.013930000000,0.012580000000,0.001068000000,0.001247000000,0.001493000000,0.001382000000,0.001646000000,0.001780000000,0.019490000000,0.019590000000,0.001358000000,0.000286300000,0.004725000000,0.004907000000
0,15,2,2.4162,2026-06-03T14:01:38.176278,1780491698.176278,2026-06-03T14:01:49.700470,1780491709.70047,2026-06-03T14:01:54.703281,1780491714.703281,2026-06-03T14:01:55.177980,1780491715.1779802,5658.234,False,0.016000000000,0.016030000000,0.002539000000,0.002352000000,0.004637000000,0.003295000000,0.009810000000,0.010570000000,0.005127000000,0.005034000000,0.004483000000,0.005201000000,0.018720000000,0.019320000000,0.010350000000,0.011320000000,0.018000000000,0.017660000000,0.001689000000,0.001668000000,0.000389300000,0.000443900000,0.001188000000,0.001696000000,0.005774000000,0.005670000000,0.000134600000,0.001803000000,0.008224000000,0.008373000000,0.007533000000,0.006798000000,0.005467000000,0.006766000000,0.017490000000,0.017440000000,0.017430000000,0.017910000000,0.000315500000,0.000267200000,0.001499000000,0.002010000000,0.003394000000,0.003436000000,0.000790700000,0.001245000000,0.019450000000,0.019580000000,0.007717000000,0.008907000000,0.000258800000,0.000053760000,0.003642000000,0.005752000000,0.014330000000,0.015970000000,0.006181000000,0.007278000000,0.008532000000,0.008958000000,0.001866000000,0.001746000000,0.001216000000,0.000922700000,0.003100000000,0.003089000000,0.004414000000,0.005886000000,0.011240000000,0.011020000000,0.016130000000,0.017090000000,0.005022000000,0.005029000000,0.000328800000,0.002117000000,0.014270000000,0.012920000000,0.003373000000,0.004878000000,0.005534000000,0.006020000000,0.009190000000,0.009510000000,0.018230000000,0.018080000000,0.000326100000,0.000381600000,0.006354000000,0.006031000000,0.002180000000,0.001338000000,0.001870000000,0.001463000000,0.001800000000,0.002309000000,0.009855000000,0.010300000000,0.005098000000,0.004827000000,0.004120000000,0.004585000000,0.015710000000,0.015720000000,0.002563000000,0.002534000000,0.004732000000,0.003177000000,0.001689000000,0.002037000000,0.000419900000,0.000530600000,0.000751300000,0.001665000000,0.018660000000,0.019660000000,0.010850000000,0.011220000000,0.018220000000,0.017580000000,0.007066000000,0.006233000000,0.004816000000,0.005503000000,0.018450000000,0.017150000000,0.005414000000,0.005812000000,0.000125600000,0.001423000000,0.008487000000,0.008264000000,0.003381000000,0.003113000000,0.000861000000,0.001330000000,0.019670000000,0.019690000000,0.017430000000,0.017980000000,0.000328500000,0.000295000000,0.001698000000,0.001525000000,0.013890000000,0.014890000000,0.007139000000,0.007057000000,0.008175000000,0.008669000000,0.007671000000,0.008933000000,0.000122800000,0.000243200000,0.003903000000,0.005694000000,0.003561000000,0.005079000000,0.010880000000,0.010900000000,0.015970000000,0.016460000000,0.001515000000,0.001821000000,0.001151000000,0.001364000000,0.002136000000,0.002643000000,0.004111000000,0.004909000000,0.005325000000,0.005259000000,0.009034000000,0.009188000000,0.004877000000,0.004470000000,0.000141400000,0.001806000000,0.013970000000,0.012600000000,0.001497000000,0.001799000000,0.001905000000,0.001713000000,0.002080000000,0.002110000000,0.019370000000,0.019000000000,0.001255000000,0.000176100000,0.005156000000,0.004851000000
15,1,2,2.1982,2026-06-03T14:02:00.240867,1780491720.240867,2026-06-03T14:02:15.302825,1780491735.302825,2026-06-03T14:02:20.306925,1780491740.306925,2026-06-03T14:02:20.834586,1780491740.8345866,5683.89,False,0.015880000000,0.016350000000,0.002435000000,0.002997000000,0.004676000000,0.003035000000,0.009727000000,0.009579000000,0.004221000000,0.005018000000,0.004542000000,0.004632000000,0.018790000000,0.019310000000,0.010560000000,0.011140000000,0.018860000000,0.018030000000,0.002128000000,0.002142000000,0.000354000000,0.000777100000,0.001103000000,0.001181000000,0.005551000000,0.005996000000,0.000098820000,0.001610000000,0.008603000000,0.008230000000,0.007317000000,0.006796000000,0.004849000000,0.005831000000,0.018700000000,0.017180000000,0.017250000000,0.017720000000,0.000244500000,0.000168200000,0.001836000000,0.001921000000,0.003415000000,0.003131000000,0.000589800000,0.001132000000,0.019940000000,0.020120000000,0.007898000000,0.009100000000,0.000216700000,0.000145000000,0.004531000000,0.005908000000,0.013460000000,0.014440000000,0.007354000000,0.007057000000,0.008472000000,0.008740000000,0.001801000000,0.001528000000,0.001110000000,0.001284000000,0.001808000000,0.002223000000,0.003381000000,0.005036000000,0.011380000000,0.010910000000,0.016160000000,0.016870000000,0.004622000000,0.004487000000,0.000771800000,0.002046000000,0.013610000000,0.012060000000,0.004153000000,0.004620000000,0.005581000000,0.005768000000,0.009229000000,0.009348000000,0.019770000000,0.019420000000,0.001270000000,0.000357600000,0.004986000000,0.004821000000,0.001783000000,0.001560000000,0.001780000000,0.001479000000,0.002033000000,0.002392000000,0.009415000000,0.010600000000,0.005387000000,0.004807000000,0.004312000000,0.004367000000,0.015630000000,0.015820000000,0.002489000000,0.002460000000,0.004380000000,0.002949000000,0.001616000000,0.001862000000,0.000752100000,0.000594000000,0.001050000000,0.001418000000,0.018830000000,0.019670000000,0.010500000000,0.011500000000,0.018520000000,0.018340000000,0.007875000000,0.006538000000,0.004887000000,0.005664000000,0.018570000000,0.016760000000,0.005951000000,0.006038000000,0.000206900000,0.001919000000,0.008460000000,0.008405000000,0.003282000000,0.002931000000,0.000836000000,0.000950100000,0.019980000000,0.019870000000,0.017060000000,0.017660000000,0.000150500000,0.000371800000,0.001759000000,0.002161000000,0.013270000000,0.014850000000,0.007002000000,0.007422000000,0.008179000000,0.008546000000,0.007655000000,0.008781000000,0.000382400000,0.000530500000,0.004517000000,0.005814000000,0.003485000000,0.004910000000,0.011400000000,0.011250000000,0.016520000000,0.016670000000,0.001575000000,0.001550000000,0.000791000000,0.001338000000,0.002396000000,0.002294000000,0.004122000000,0.004806000000,0.005273000000,0.006039000000,0.009361000000,0.009160000000,0.004898000000,0.004702000000,0.000406700000,0.001655000000,0.013800000000,0.011980000000,0.001769000000,0.001532000000,0.001289000000,0.001325000000,0.001909000000,0.002278000000,0.019730000000,0.019590000000,0.001233000000,0.000267500000,0.004929000000,0.005031000000
15,14,2,2.2697,2026-06-03T14:02:25.845168,1780491745.845168,2026-06-03T14:02:39.395086,1780491759.395086,2026-06-03T14:02:44.399607,1780491764.399607,2026-06-03T14:02:44.883160,1780491764.8831608,5707.937,False,0.015910000000,0.015580000000,0.002467000000,0.002474000000,0.004315000000,0.003202000000,0.009799000000,0.010160000000,0.005091000000,0.004615000000,0.004118000000,0.004826000000,0.018790000000,0.019330000000,0.010550000000,0.011490000000,0.018050000000,0.017880000000,0.002032000000,0.001874000000,0.000234000000,0.000391400000,0.000513100000,0.001338000000,0.005388000000,0.005800000000,0.000345200000,0.001871000000,0.008249000000,0.008359000000,0.007633000000,0.006397000000,0.004858000000,0.005424000000,0.018170000000,0.016870000000,0.017580000000,0.017900000000,0.000154600000,0.000328000000,0.001577000000,0.002472000000,0.003310000000,0.003503000000,0.000504400000,0.000870400000,0.019980000000,0.019970000000,0.007699000000,0.008930000000,0.000118600000,0.000450700000,0.004031000000,0.006123000000,0.013800000000,0.015340000000,0.006785000000,0.007100000000,0.008552000000,0.008918000000,0.001809000000,0.001629000000,0.001195000000,0.001158000000,0.002134000000,0.002435000000,0.002976000000,0.005107000000,0.011290000000,0.011150000000,0.016230000000,0.016570000000,0.004548000000,0.004626000000,0.000746300000,0.001973000000,0.014410000000,0.012420000000,0.004268000000,0.004953000000,0.005635000000,0.005459000000,0.009400000000,0.009516000000,0.019660000000,0.019410000000,0.001290000000,0.000286300000,0.004960000000,0.005066000000,0.001520000000,0.001825000000,0.002089000000,0.001488000000,0.002069000000,0.002124000000,0.009392000000,0.010360000000,0.005170000000,0.004665000000,0.004196000000,0.004882000000,0.015400000000,0.015630000000,0.002425000000,0.002807000000,0.004661000000,0.003059000000,0.001441000000,0.002366000000,0.000380200000,0.000425200000,0.000784300000,0.001215000000,0.018800000000,0.019370000000,0.010670000000,0.011420000000,0.018310000000,0.017690000000,0.007620000000,0.006150000000,0.004965000000,0.005782000000,0.018150000000,0.017030000000,0.005349000000,0.005837000000,0.000469900000,0.001744000000,0.008273000000,0.008159000000,0.003337000000,0.003178000000,0.000640100000,0.000706300000,0.020000000000,0.019690000000,0.017680000000,0.018100000000,0.000133800000,0.000268800000,0.001585000000,0.002275000000,0.013880000000,0.015070000000,0.006924000000,0.007126000000,0.008228000000,0.009021000000,0.007759000000,0.008668000000,0.000244500000,0.000754200000,0.003962000000,0.006133000000,0.003201000000,0.004793000000,0.011140000000,0.011040000000,0.016190000000,0.016930000000,0.001586000000,0.001773000000,0.000879300000,0.001273000000,0.002216000000,0.002171000000,0.004095000000,0.004447000000,0.005545000000,0.005608000000,0.009020000000,0.009383000000,0.004795000000,0.004652000000,0.000332800000,0.002077000000,0.014170000000,0.012450000000,0.001895000000,0.001720000000,0.001660000000,0.001340000000,0.002119000000,0.002155000000,0.019450000000,0.019010000000,0.001518000000,0.000063740000,0.005012000000,0.004748000000
25,2,2,2.0816,2026-06-03T14:02:49.936597,1780491769.936597,2026-06-03T14:03:07.002198,1780491787.002198,2026-06-03T14:03:12.005127,1780491792.005127,2026-06-03T14:03:12.484587,1780491792.4845877,5735.546,False,0.016010000000,0.015860000000,0.002301000000,0.002742000000,0.004332000000,0.002148000000,0.009272000000,0.010320000000,0.005044000000,0.004871000000,0.004302000000,0.004893000000,0.018310000000,0.019270000000,0.010260000000,0.011070000000,0.019990000000,0.019560000000,0.001432000000,0.001912000000,0.000721400000,0.001057000000,0.001166000000,0.002177000000,0.005650000000,0.005993000000,0.000370100000,0.002546000000,0.008035000000,0.007921000000,0.007179000000,0.006629000000,0.004903000000,0.006033000000,0.018370000000,0.017430000000,0.017130000000,0.017690000000,0.000265300000,0.000451600000,0.002084000000,0.001759000000,0.003539000000,0.003328000000,0.000422100000,0.001277000000,0.019810000000,0.019640000000,0.008108000000,0.009928000000,0.000576400000,0.000212500000,0.003418000000,0.005274000000,0.013960000000,0.015250000000,0.007167000000,0.007209000000,0.008871000000,0.008842000000,0.001637000000,0.001829000000,0.000700600000,0.000877900000,0.002373000000,0.002584000000,0.002891000000,0.005115000000,0.011220000000,0.011090000000,0.016050000000,0.016850000000,0.005109000000,0.004946000000,0.000275300000,0.002005000000,0.014220000000,0.012610000000,0.004260000000,0.004979000000,0.006029000000,0.005738000000,0.009538000000,0.009619000000,0.021370000000,0.021240000000,0.001155000000,0.000181400000,0.004995000000,0.005441000000,0.002340000000,0.002173000000,0.002636000000,0.001481000000,0.002046000000,0.002297000000,0.009011000000,0.010460000000,0.005038000000,0.005200000000,0.004367000000,0.005052000000,0.015850000000,0.016230000000,0.002592000000,0.002727000000,0.003960000000,0.002335000000,0.001492000000,0.001580000000,0.000694500000,0.000859600000,0.001290000000,0.002095000000,0.018610000000,0.019460000000,0.010420000000,0.011160000000,0.020950000000,0.019990000000,0.007416000000,0.006393000000,0.005142000000,0.006326000000,0.018630000000,0.017430000000,0.005935000000,0.005863000000,0.000275300000,0.002532000000,0.008120000000,0.007765000000,0.003278000000,0.003377000000,0.000786900000,0.001397000000,0.019720000000,0.019840000000,0.017210000000,0.018080000000,0.000141700000,0.000430100000,0.001803000000,0.002343000000,0.014080000000,0.015540000000,0.007021000000,0.007593000000,0.008669000000,0.009123000000,0.008105000000,0.009798000000,0.000763400000,0.000598200000,0.003456000000,0.005953000000,0.002934000000,0.004755000000,0.011320000000,0.011120000000,0.016430000000,0.017060000000,0.001535000000,0.001844000000,0.001076000000,0.000924100000,0.002099000000,0.002297000000,0.004147000000,0.004933000000,0.005822000000,0.006036000000,0.009928000000,0.009813000000,0.004931000000,0.004511000000,0.000355800000,0.001949000000,0.014200000000,0.012860000000,0.002256000000,0.002183000000,0.002385000000,0.001687000000,0.002279000000,0.002161000000,0.021940000000,0.022070000000,0.001291000000,0.000623800000,0.005301000000,0.005218000000
25,13,2,2.0802,2026-06-03T14:03:17.543092,1780491797.543092,2026-06-03T14:03:33.105070,1780491813.10507,2026-06-03T14:03:38.108191,1780491818.108191,2026-06-03T14:03:38.554080,1780491818.5540805,5761.609,False,0.015940000000,0.016050000000,0.002224000000,0.002648000000,0.004456000000,0.003360000000,0.010160000000,0.010540000000,0.005239000000,0.004789000000,0.004076000000,0.005100000000,0.018800000000,0.019620000000,0.010580000000,0.011290000000,0.020390000000,0.020670000000,0.002561000000,0.002517000000,0.000212500000,0.000588400000,0.000768800000,0.001216000000,0.005334000000,0.005902000000,0.000258800000,0.001317000000,0.009048000000,0.009496000000,0.007287000000,0.006423000000,0.005006000000,0.005934000000,0.018250000000,0.017400000000,0.017520000000,0.017720000000,0.000553700000,0.000301000000,0.002117000000,0.002741000000,0.003592000000,0.003288000000,0.000999100000,0.001342000000,0.019900000000,0.019850000000,0.007730000000,0.008725000000,0.000330200000,0.000265200000,0.004586000000,0.006218000000,0.013970000000,0.015240000000,0.007469000000,0.007565000000,0.008652000000,0.008764000000,0.001865000000,0.001943000000,0.001090000000,0.001320000000,0.002319000000,0.002227000000,0.003067000000,0.004814000000,0.011070000000,0.011280000000,0.016140000000,0.016470000000,0.004586000000,0.004225000000,0.000376400000,0.002254000000,0.014260000000,0.012900000000,0.003874000000,0.004746000000,0.005675000000,0.005672000000,0.009425000000,0.009606000000,0.023100000000,0.022840000000,0.001554000000,0.000576200000,0.004637000000,0.004642000000,0.001399000000,0.000981000000,0.001605000000,0.001009000000,0.002196000000,0.002198000000,0.010370000000,0.010810000000,0.005144000000,0.004714000000,0.004037000000,0.004620000000,0.016010000000,0.016400000000,0.002055000000,0.002681000000,0.004603000000,0.003386000000,0.002899000000,0.002661000000,0.000206300000,0.000159300000,0.000654300000,0.000939000000,0.018950000000,0.019600000000,0.010740000000,0.011050000000,0.022380000000,0.022210000000,0.007401000000,0.006557000000,0.005117000000,0.005803000000,0.018460000000,0.017460000000,0.005816000000,0.006015000000,0.000053760000,0.001177000000,0.009198000000,0.009871000000,0.003564000000,0.003394000000,0.000825500000,0.000885400000,0.019900000000,0.019890000000,0.017700000000,0.017740000000,0.000190800000,0.000447600000,0.001865000000,0.002596000000,0.014080000000,0.015380000000,0.007306000000,0.007607000000,0.008723000000,0.009010000000,0.007851000000,0.008770000000,0.000470500000,0.000701000000,0.004609000000,0.006094000000,0.002882000000,0.005002000000,0.010810000000,0.011030000000,0.016310000000,0.016800000000,0.001799000000,0.001661000000,0.001499000000,0.001784000000,0.002090000000,0.002283000000,0.004206000000,0.005068000000,0.005497000000,0.005709000000,0.009604000000,0.009426000000,0.004486000000,0.004100000000,0.000541000000,0.002166000000,0.014710000000,0.012860000000,0.001270000000,0.001197000000,0.001454000000,0.001106000000,0.002142000000,0.002204000000,0.024690000000,0.025020000000,0.001983000000,0.000715900000,0.004478000000,0.004769000000
0,0,2,2.2732,2026-06-03T14:03:43.640328,1780491823.640328,2026-06-03T14:03:56.697393,1780491836.697393,2026-06-03T14:04:01.698765,1780491841.698765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,2,2.0289,2026-06-03T14:04:07.219890,1780491847.21989,2026-06-03T14:04:18.283261,1780491858.283261,2026-06-03T14:04:23.285788,1780491863.285788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,2,2.2358,2026-06-03T14:04:28.791610,1780491868.79161,2026-06-03T14:04:43.882382,1780491883.882382,2026-06-03T14:04:48.885428,1780491888.885428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,2,2.2932,2026-06-03T14:04:54.391460,1780491894.39146,2026-06-03T14:05:07.973323,1780491907.973323,2026-06-03T14:05:12.977769,1780491912.977769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2,2,2.0341,2026-06-03T14:05:18.484635,1780491918.484635,2026-06-03T14:05:35.581482,1780491935.581482,2026-06-03T14:05:40.583367,1780491940.583367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,13,2,2.0245,2026-06-03T14:05:46.088469,1780491946.088469,2026-06-03T14:06:01.684260,1780491961.68426,2026-06-03T14:06:06.686262,1780491966.686262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2,2.2725,2026-06-03T14:06:12.191514,1780491972.191514,2026-06-03T14:06:25.275167,1780491985.275167,2026-06-03T14:06:30.278155,1780491990.278155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,15,2,2.0181,2026-06-03T14:06:35.784561,1780491995.784561,2026-06-03T14:06:46.861987,1780492006.861987,2026-06-03T14:06:51.863953,1780492011.863953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1,2,2.1981,2026-06-03T14:06:57.370356,1780492017.370356,2026-06-03T14:07:12.460191,1780492032.460191,2026-06-03T14:07:17.463933,1780492037.463933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,14,2,2.3064,2026-06-03T14:07:22.968041,1780492042.968041,2026-06-03T14:07:36.552034,1780492056.552034,2026-06-03T14:07:41.556152,1780492061.556152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
