25, 13, 1, 2026-06-03 17:44:15.959786, 2026-06-03 17:44:26.023591, 2026-06-03 17:44:31.024853
0, 0, 1.5, 2026-06-03 17:44:36.541119, 2026-06-03 17:44:46.098990, 2026-06-03 17:44:51.102692
0, 15, 1.5, 2026-06-03 17:44:56.619193, 2026-06-03 17:45:04.168253, 2026-06-03 17:45:09.168603
15, 1, 1.5, 2026-06-03 17:45:14.683997, 2026-06-03 17:45:25.752690, 2026-06-03 17:45:30.754121
15, 14, 1.5, 2026-06-03 17:45:36.274241, 2026-06-03 17:45:46.835538, 2026-06-03 17:45:51.836027
25, 2, 1.5, 2026-06-03 17:45:57.356217, 2026-06-03 17:46:09.922591, 2026-06-03 17:46:14.924674
25, 13, 1.5, 2026-06-03 17:46:20.442444, 2026-06-03 17:46:31.508384, 2026-06-03 17:46:36.510646
0, 0, 1.5, 2026-06-03 17:46:42.027393, 2026-06-03 17:46:51.587039, 2026-06-03 17:46:56.587868
0, 15, 1.5, 2026-06-03 17:47:02.104985, 2026-06-03 17:47:09.658391, 2026-06-03 17:47:14.659739
15, 1, 1.5, 2026-06-03 17:47:20.177384, 2026-06-03 17:47:31.238986, 2026-06-03 17:47:36.240482
15, 14, 1.5, 2026-06-03 17:47:41.760139, 2026-06-03 17:47:52.320605, 2026-06-03 17:47:57.321625
25, 2, 1.5, 2026-06-03 17:48:02.840329, 2026-06-03 17:48:15.412227, 2026-06-03 17:48:20.414839
25, 13, 1.5, 2026-06-03 17:48:25.932479, 2026-06-03 17:48:37.499127, 2026-06-03 17:48:42.501011
0, 0, 1.5, 2026-06-03 17:48:48.016706, 2026-06-03 17:48:57.576467, 2026-06-03 17:49:02.578641
0, 15, 1.5, 2026-06-03 17:49:08.096174, 2026-06-03 17:49:15.642826, 2026-06-03 17:49:20.643963
15, 1, 1.5, 2026-06-03 17:49:26.160693, 2026-06-03 17:49:37.229317, 2026-06-03 17:49:42.230922
15, 14, 1.5, 2026-06-03 17:49:47.749118, 2026-06-03 17:49:58.310722, 2026-06-03 17:50:03.313241
25, 2, 1.5, 2026-06-03 17:50:08.831736, 2026-06-03 17:50:21.903304, 2026-06-03 17:50:26.904301
25, 13, 1.5, 2026-06-03 17:50:32.424481, 2026-06-03 17:50:43.988997, 2026-06-03 17:50:48.990512
0, 0, 2, 2026-06-03 17:50:54.508839, 2026-06-03 17:51:05.069807, 2026-06-03 17:51:10.071783
0, 15, 2, 2026-06-03 17:51:15.590401, 2026-06-03 17:51:23.640609, 2026-06-03 17:51:28.642419
15, 1, 2, 2026-06-03 17:51:34.157515, 2026-06-03 17:51:46.230323, 2026-06-03 17:51:51.230524
15, 14, 2, 2026-06-03 17:51:56.750901, 2026-06-03 17:52:08.313168, 2026-06-03 17:52:13.315739
25, 2, 2, 2026-06-03 17:52:18.835986, 2026-06-03 17:52:32.909479, 2026-06-03 17:52:37.912404
25, 13, 2, 2026-06-03 17:52:43.434028, 2026-06-03 17:52:55.999893, 2026-06-03 17:53:01.001535
0, 0, 2, 2026-06-03 17:53:06.520350, 2026-06-03 17:53:17.080354, 2026-06-03 17:53:22.084000
0, 15, 2, 2026-06-03 17:53:27.601261, 2026-06-03 17:53:36.155716, 2026-06-03 17:53:41.156127
15, 1, 2, 2026-06-03 17:53:46.674181, 2026-06-03 17:53:58.743974, 2026-06-03 17:54:03.745713
15, 14, 2, 2026-06-03 17:54:09.266122, 2026-06-03 17:54:20.830074, 2026-06-03 17:54:25.831566
25, 2, 2, 2026-06-03 17:54:31.350398, 2026-06-03 17:54:45.424707, 2026-06-03 17:54:50.427743
25, 13, 2, 2026-06-03 17:54:55.945892, 2026-06-03 17:55:08.512590, 2026-06-03 17:55:13.516802
0, 0, 2, 2026-06-03 17:55:19.036388, 2026-06-03 17:55:29.594265, 2026-06-03 17:55:34.596473
0, 15, 2, 2026-06-03 17:55:40.114233, 2026-06-03 17:55:48.670308, 2026-06-03 17:55:53.671591
15, 1, 2, 2026-06-03 17:55:59.190235, 2026-06-03 17:56:11.255508, 2026-06-03 17:56:16.256305
15, 14, 2, 2026-06-03 17:56:21.775210, 2026-06-03 17:56:33.339381, 2026-06-03 17:56:38.342716
25, 2, 2, 2026-06-03 17:56:43.860355, 2026-06-03 17:56:57.935722, 2026-06-03 17:57:02.936983
25, 13, 2, 2026-06-03 17:57:08.459224, 2026-06-03 17:57:21.024334, 2026-06-03 17:57:26.027462
0, 0, 3, 2026-06-03 17:57:31.546971, 2026-06-03 17:57:43.112913, 2026-06-03 17:57:48.115240
0, 15, 3, 2026-06-03 17:57:53.632410, 2026-06-03 17:58:03.190904, 2026-06-03 17:58:08.192505
15, 1, 3, 2026-06-03 17:58:13.709687, 2026-06-03 17:58:27.783861, 2026-06-03 17:58:32.786300
15, 14, 3, 2026-06-03 17:58:38.306081, 2026-06-03 17:58:51.374550, 2026-06-03 17:58:56.376861
25, 2, 3, 2026-06-03 17:59:01.895669, 2026-06-03 17:59:17.978605, 2026-06-03 17:59:22.980478
25, 13, 3, 2026-06-03 17:59:28.500482, 2026-06-03 17:59:43.077839, 2026-06-03 17:59:48.079124
0, 0, 3, 2026-06-03 17:59:53.599091, 2026-06-03 18:00:05.663520, 2026-06-03 18:00:10.664751
0, 15, 3, 2026-06-03 18:00:16.183882, 2026-06-03 18:00:25.740406, 2026-06-03 18:00:30.744232
15, 1, 3, 2026-06-03 18:00:36.260730, 2026-06-03 18:00:50.335566, 2026-06-03 18:00:55.339172
15, 14, 3, 2026-06-03 18:01:00.859950, 2026-06-03 18:01:14.427009, 2026-06-03 18:01:19.430755
25, 2, 3, 2026-06-03 18:01:24.951425, 2026-06-03 18:01:41.536301, 2026-06-03 18:01:46.538026
25, 13, 3, 2026-06-03 18:01:52.058313, 2026-06-03 18:02:07.133360, 2026-06-03 18:02:12.136509
0, 0, 3, 2026-06-03 18:02:17.656461, 2026-06-03 18:02:29.718639, 2026-06-03 18:02:34.722592
0, 15, 3, 2026-06-03 18:02:40.240490, 2026-06-03 18:02:50.301954, 2026-06-03 18:02:55.304353
15, 1, 3, 2026-06-03 18:03:00.820683, 2026-06-03 18:03:15.397187, 2026-06-03 18:03:20.398627
15, 14, 3, 2026-06-03 18:03:25.918998, 2026-06-03 18:03:39.493694, 2026-06-03 18:03:44.494887
25, 2, 3, 2026-06-03 18:03:50.015380, 2026-06-03 18:04:06.596043, 2026-06-03 18:04:11.596710
25, 13, 3, 2026-06-03 18:04:17.119078, 2026-06-03 18:04:32.194391, 2026-06-03 18:04:37.196599
0, 0, 4, 2026-06-03 18:04:42.716400, 2026-06-03 18:04:56.789526, 2026-06-03 18:05:01.793567
0, 15, 4, 2026-06-03 18:05:07.313360, 2026-06-03 18:05:18.372878, 2026-06-03 18:05:23.374502
15, 1, 4, 2026-06-03 18:05:28.900844, 2026-06-03 18:05:44.979697, 2026-06-03 18:05:49.981674
15, 14, 4, 2026-06-03 18:05:55.503080, 2026-06-03 18:06:10.573837, 2026-06-03 18:06:15.576352
25, 2, 4, 2026-06-03 18:06:21.098996, 2026-06-03 18:06:39.188775, 2026-06-03 18:06:44.189445
25, 13, 4, 2026-06-03 18:06:49.712130, 2026-06-03 18:07:06.794990, 2026-06-03 18:07:11.795965
0, 0, 4, 2026-06-03 18:07:17.316530, 2026-06-03 18:07:31.391077, 2026-06-03 18:07:36.391997
0, 15, 4, 2026-06-03 18:07:41.913043, 2026-06-03 18:07:53.473760, 2026-06-03 18:07:58.477013
15, 1, 4, 2026-06-03 18:08:03.995537, 2026-06-03 18:08:20.578288, 2026-06-03 18:08:25.579187
15, 14, 4, 2026-06-03 18:08:31.098650, 2026-06-03 18:08:46.680661, 2026-06-03 18:08:51.683902
25, 2, 4, 2026-06-03 18:08:57.202567, 2026-06-03 18:09:15.795177, 2026-06-03 18:09:20.796189
25, 13, 4, 2026-06-03 18:09:26.316695, 2026-06-03 18:09:43.402479, 2026-06-03 18:09:48.403617
0, 0, 4, 2026-06-03 18:09:53.926124, 2026-06-03 18:10:07.996732, 2026-06-03 18:10:12.998876
0, 15, 4, 2026-06-03 18:10:18.518361, 2026-06-03 18:10:30.082391, 2026-06-03 18:10:35.083303
15, 1, 4, 2026-06-03 18:10:40.601203, 2026-06-03 18:10:57.184575, 2026-06-03 18:11:02.187529
15, 14, 4, 2026-06-03 18:11:07.708432, 2026-06-03 18:11:23.288634, 2026-06-03 18:11:28.290325
25, 2, 4, 2026-06-03 18:11:33.810021, 2026-06-03 18:11:52.397184, 2026-06-03 18:11:57.400585
25, 13, 4, 2026-06-03 18:12:02.921754, 2026-06-03 18:12:20.008667, 2026-06-03 18:12:25.010037
